Smiles;Frequency;Percentage;MoleculeFrequency;MoleculePercentage
*C(=O)N(*)C(=O)[N](*)(*)CN(*)*;1;0.000;1;0.00
*N(O[H])C[N](*)(*)*;1;0.000;1;0.00
c1cc(cccC)cc(c1)CCC(C)C(C)C;1;0.000;1;0.00
*OCOC(=C)C(=O)O[H];4;0.000;4;0.00
c1ccc(cc1)C(C)CCC;6;0.000;6;0.00
CCCCCCCCCCCCCCCCCC(C)C1CCC(CC(C)CC)C1;2;0.000;2;0.00
CC(C)C1CCC1C;1;0.000;1;0.00
CC1(C)CCCC1(C)C;1;0.000;1;0.00
*Cl;1045;0.007;732;0.06
*C(=O)C(=C(O[H])C=C)C(=O)N(*)*;1;0.000;1;0.00
c1ccc(cc1)-cc(c2cccc(c2)C3c4ccc(cc4C(CC)C3C)c(c-c5ccccc5)C)C;2;0.000;2;0.00
c1ccc(cc1)CCCCCC2CCCC(CC)CC2;4;0.000;4;0.00
*N=C(N(*)C#C)N(*)CO*;1;0.000;1;0.00
c1ccc2ccccc(c1)C2;1;0.000;1;0.00
ccccc-cccCC(C)C(C)CC;3;0.000;3;0.00
CCCCC(C)C1CCC2(C)C(CCC2C1C)C(C)C;1;0.000;1;0.00
*Br;461;0.003;348;0.03
*C(=O)N(*)C(=C)C(=O)N(*)C(=C)C(=O)N(*)C(=C)C(=O)N(*)*;1;0.000;1;0.00
*SC(S*)=CC(*)=O;1;0.000;1;0.00
ccccCC1CCCC1CCCCc2ccccc2;9;0.000;9;0.00
*C(=O)C=CC=CC(*)=O;2;0.000;2;0.00
CCCC1CCCC(CC1)C2CCCCC(C2)C(C)C3CCCC3(CCCC45CCCC(CCC4C)C5)C6CCCCC6;1;0.000;1;0.00
*N(*)C(=O)N=C(N(*)*)N(*)*;1;0.000;1;0.00
c1ccc(cc1)CCCCCC(Cc2ccccc2)CC;9;0.000;9;0.00
c1ccc2c(c1)cccc2-c3cccc4ccccc43;3;0.000;3;0.00
cccc1cccc(c1)CC(C(C)C)C2CCCC2;1;0.000;1;0.00
c1ccc(cc1)Cc2cccc(c2)CCCCCCCCCC3Cc4c(cccc4C(CCC)C3)C;2;0.000;2;0.00
*OC1=CC(=O)OC1O*;1;0.000;1;0.00
c1cc(cc(c1)C(C)C)C(C)C;3;0.000;2;0.00
c1ccc(cc1)C(C)CCCC;2;0.000;2;0.00
*OC=C(O*)C(*)=O;1;0.000;1;0.00
c1ccc(cc1)C(C)(C)CCCCC;1;0.000;1;0.00
*N(*)N=CC(=O)C=C;1;0.000;1;0.00
c1ccc(cc1)C(C)CC2(c3ccccc3)CCCCC2C;1;0.000;1;0.00
c1cc(c2c(c1)CCCC2)CC;1;0.000;1;0.00
CCCCCCC(CC(CC)CC)C1CCCCC1;2;0.000;2;0.00
*OC[N]1(*)C=CN(*)C1;1;0.000;1;0.00
CCCC1CCCC(CC1)C2CCCCC(C2)C(C)C3CCCC3(C)CCCC4(CC)CCCCC4;5;0.000;5;0.00
*N(C(=O)C1OC1)COCN(*)C(=O)C2OC2;1;0.000;1;0.00
*N(*)C(=C)N(*)[N](*)(*)*;1;0.000;1;0.00
cccc1cc(cc(c1)CCC)CCC;1;0.000;1;0.00
*C(=O)N(*)C(C(*)=O)N(*)*;1;0.000;1;0.00
*OCOC(C=CC(O[H])=CC(O[H])=C)=CO(*)[H];24;0.000;24;0.00
c(cC1CCC(CCCCCCCCCCCCC)CCCCC2CC(C)CC12)c3cCCC(C3C)C(C)C(CC)CC;1;0.000;1;0.00
ccc(ccCCCC)c1ccccc1;1;0.000;1;0.00
CCCC1CCC2(CCC3(CC(C)CCC32)CC4CCCC(C)C4CC)C1C;1;0.000;1;0.00
CCCCCC1(C)CCC1;1;0.000;1;0.00
cc(cC)CC;2;0.000;2;0.00
cc(c)CCCC;1;0.000;1;0.00
c1ccc(cc1)C(C)CC2c3cccc4cccc(c43)CC2;1;0.000;1;0.00
cc(ccC12CCCCC2CCC(CC)C(C1)C3CCCCC(C)C3)C(C)C;1;0.000;1;0.00
CCC(C)C(CCCCCC1CCCCC1CC)C2CCC3CCCCC3C2;1;0.000;1;0.00
CCC(C)CC1CCCC(CC)C(CC2CCCCC2)C3CCCC(CCC1C)C3;2;0.000;2;0.00
c1ccc-2c(c1)-c3cccc4cccc2c43;1;0.000;1;0.00
CCC1C(C)CCC2C(C)CC(CC(C)C)CC12;3;0.000;3;0.00
*OC(O[H])=C1C=CC(=O)C=C1;1;0.000;1;0.00
c1ccc(cc1)CCC(c2ccccc2C)CCC(C)CC(C)CC(C)C3CCC4C5CCC6CCC7CCCC6(C7)C5CC4C3C;1;0.000;1;0.00
c1ccc(cc1)Cc2cccc(c2)CCCCCCCCCCCc3ccccc3C;17;0.000;17;0.00
c1ccc2c(c1)cccc3ccccc32;1;0.000;1;0.00
CCCCCC1(C)CCCC(C)C1C;1;0.000;1;0.00
ccc1cCCCC1;4;0.000;4;0.00
c1ccc(cc1)CCC(c2ccccc2)C;6;0.000;6;0.00
ccc(c1cccc(c1)C(C)C)C;1;0.000;1;0.00
*n(*)S(*)(=O)=O;2;0.000;2;0.00
c(cCC1CC(C)CC1CCCCCCCCCCCCCCCCCC)c(cCCC)C(C)CC(C)C;1;0.000;1;0.00
*OC(=O)C(O[H])=C;2;0.000;2;0.00
c1ccc2c(c1)CCC2c3ccc(cc3)CC(C)C;1;0.000;1;0.00
c1cc(cccC)cc(c1)CCC(C)CCC;6;0.000;6;0.00
c1cc(cccC)cc(c1)CCC2CCCC(C2)C(C)C3CCCCC3;3;0.000;3;0.00
c1ccc(cc1)C2CCCCC2;8;0.000;8;0.00
c1ccc2c(c1)cccc2CC;4;0.000;4;0.00
c1ccc2c(c1)CCCC(CC)C(C)C(C)CCc3cc(cccC)cc(c3)CC2C;23;0.000;23;0.00
*[N](O[H])(O[H])C=CC=C;1;0.000;1;0.00
*N=C(O[H])N(*)C(*)=O;1;0.000;1;0.00
*N(C=CC#N)C=CC#N;1;0.000;1;0.00
CCCC(CCC(C)C)C(C)C;1;0.000;1;0.00
*N(*)C=S;8;0.000;2;0.00
CC1CCC2C(C)CC3CC(C)C(C)C4CCC1C2C34;4;0.000;4;0.00
*N(*)C=O;29;0.000;28;0.00
*N(*)C=C;14;0.000;14;0.00
c(cC)c(cC)C;1;0.000;1;0.00
C=[cH][cH]=C;4;0.000;4;0.00
*N(*)C(=O)C=C1OC(=O)C=C1O[H];1;0.000;1;0.00
c1ccc(cc1)C2c3ccccc3C(CC)C2;1;0.000;1;0.00
c1ccc(cc1)CCCCC(c2ccc(cc2)C)C(C)CCCC;1;0.000;1;0.00
*[N](*)(O[H])O[H];1566;0.011;1299;0.10
C1CCC2CC(CCC2C1)CC3CCC4CCCCC4C3;1;0.000;1;0.00
c1cc2c3c(c1)CCC4CCC(C(CC)CC2)C34;2;0.000;2;0.00
c1cc(ccc1CC(C)C)C2(CC)CCC3(CCCC3)CC2;1;0.000;1;0.00
CCC(C)CCC(C)C;3;0.000;3;0.00
c1ccc(cc1)CCCCCCCCCC2Cc3ccccc3CC2;1;0.000;1;0.00
ccccCC(CCC)C(C)C;1;0.000;1;0.00
O(C=C)C=CC=C;1;0.000;1;0.00
*OP(=O)(OP(=O)(O*)O[H])O[H];29;0.000;29;0.00
*N(*)SC[N](*)(*)*;1;0.000;1;0.00
*N1N=CC(=NO[H])C1=O;1;0.000;1;0.00
cc(ccC1(CCCCC1)CC(CCCC)C2CCCCC(C)C2)C(C)C;2;0.000;2;0.00
ccccCCC1CCCCC1;5;0.000;5;0.00
*OC(O*)C(=O)O[H];12;0.000;6;0.00
c1ccc(c(c1)C)C2CCCC(CC)C2;1;0.000;1;0.00
*C(=O)N(*)C(N(*)*)N(*)CN(*)C(=CC(=O)C(=O)O[H])C(=O)N(*)*;1;0.000;1;0.00
c1ccc(cc1)C2(c3cccc(c3)CCC(C)Cc4ccc(cc4)CC)CCCCC2;9;0.000;9;0.00
*SC(=NN(*)*)C(=NN(*)*)N(*)*;1;0.000;1;0.00
*C(=O)C=C=C;1;0.000;1;0.00
CCC(C)C1CCC(C)C1;2;0.000;2;0.00
[C]CC;76;0.001;76;0.01
c1ccc(cc1)-c2ccc(cc2)-c3cccc(c3)C;1;0.000;1;0.00
CCCC1C(C)CCC(C)C1(C)C;1;0.000;1;0.00
CC(C)C1CCC(C)CCCC(C)CC1;1;0.000;1;0.00
c1cc(cc(c1)C)-c2cccc(c2)C;3;0.000;3;0.00
*N1C(=O)C2SSC1C(=O)N2*;1;0.000;1;0.00
c1ccc2c(c1)C3c4ccc(cc4C2CC3)C(C)CC;12;0.000;12;0.00
C#CC#C;1;0.000;1;0.00
*N(*)C1N(*)CN(*)CN1*;1;0.000;1;0.00
*SCSSC[N](*)(*)O[H];1;0.000;1;0.00
*OC=C(C(*)=O)C(O[H])=CC(=O)O*;1;0.000;1;0.00
*OC=c([cH]=C)n(*)*;1;0.000;1;0.00
c1ccc(c(c1)CC)CCC;4;0.000;4;0.00
*N(*)[N](*)(*)O[H];25;0.000;24;0.00
c1ccc(cc1)C2(c3cccc(c3)CCC(C)Cc4ccc(cc4C)CC)CCCCC2;2;0.000;2;0.00
*N(*)C(=O)N(*)S(=O)(=O)O[H];1;0.000;1;0.00
CCC(C)C(C)CCCC(C)(C)CC;1;0.000;1;0.00
CCC(C)C1CCC(CCCC2CCCCC2C)C1(C)C;4;0.000;4;0.00
cc(cc1cccc(c1)CC(C)C(C)CC)C2(CCCCC2)C(C)CCCCc3ccccc3;1;0.000;1;0.00
*n(*)C1=CC(C#C)=CC(N(*)*)N1*;28;0.000;28;0.00
*C(=O)[N](*)(*)CN(*)*;1;0.000;1;0.00
cccC(C)C;1;0.000;1;0.00
c1ccc(cc1)C(c2ccccc2)C(CC)CC;1;0.000;1;0.00
c1ccc(cc1)Cc2cccc(c2)CCCCCCCCCC3Cc4c(cccc4C(CC(C)CCC)C3)C;3;0.000;3;0.00
CC1CC(C)C2C(CCCC3CC4(CCC5(CCCC5)C4)CC32)C1;1;0.000;1;0.00
*OCN(C=CC(*)=O)C(*)=O;1;0.000;1;0.00
O=C1N=CSC1=O;1;0.000;1;0.00
CCCC(C)C1CCCCC1;3;0.000;3;0.00
cc(cccC(C)CC(C)C)-c1cccc(c1)C;1;0.000;1;0.00
c(cc1cccc(c1)C)c-c2cccc(c2)CC;32;0.000;32;0.00
cc(cccC)Cc1ccccc1;2;0.000;2;0.00
*OC(=C)C=C(O[H])C=CC(O[H])=CO(*)[H];2;0.000;2;0.00
cc(c(c1cccc(c1)CCC(C)CCCc2ccccc2)C)C(C)CC;2;0.000;2;0.00
CCCC(CCC(CC)C(C)C)C(C)C(C)C;1;0.000;1;0.00
*OC(O[H])=CC=[cH2];1;0.000;1;0.00
c1c(cc(cc1C)C(C)(C)C)C;1;0.000;1;0.00
c1ccc(cc1)C2CCCC2C;1;0.000;1;0.00
c1cc(cc(c1)CC2C(C)CCC3C(C)(C)CCCC23C)C;2;0.000;2;0.00
*OC(=CC(*)=O)C(*)=O;3;0.000;3;0.00
CC(C)CCCC(C)C1CCC2(C)C3CCC4C(C)(C)CCCC54CC35CCC12C;1;0.000;1;0.00
c1ccc2c(c1)c(cC(C)C)C3CC(C)CCC3C2(C)C;5;0.000;5;0.00
*OC=1C(=O)C=CC(=O)C1O*;1;0.000;1;0.00
CCC(CC)C1CC2C(C)CCCCC2C1C;1;0.000;1;0.00
c(ccC(ccccC)c1cccc(c1)C)cC;1;0.000;1;0.00
*[N](*)=C;1;0.000;1;0.00
*n(*)O[H];8;0.000;8;0.00
ccccc(cccC(C)CCCCCC)C;3;0.000;3;0.00
*C(=O)N(*)N(*)*;20;0.000;18;0.00
*C(=O)C=1C(O[H])=CC(=O)C(C1C(*)=O)=[N](*)N(*)*;2;0.000;2;0.00
CCCC(C)C1CCC2(C)C1CCC3C4(C)CCCC(C)(C)C4CCC32C;1;0.000;1;0.00
ccccCCCCCC(C)C;52;0.000;52;0.00
*SC(=CC(=O)N(*)*)C(*)=O;1;0.000;1;0.00
ccccc(c)ccc;1;0.000;1;0.00
ccccCc1ccccc1;3;0.000;3;0.00
c1ccc(cc1)CCCCCCCC2(CC)CCCC2;3;0.000;3;0.00
*C(=O)N(*)C=C[N](*)(*)O[H];1;0.000;1;0.00
c1cc(cc(c1)CCC(C)C)CC;1;0.000;1;0.00
CCC1(C)C(C)CCC1C(C)C;3;0.000;3;0.00
*N(*)C(F)[N](*)(*)*;1;0.000;1;0.00
*OC(=O)C(=CC1=CN(*)C(C=C)=CC1=C(Cl)C(*)=O)C(*)=O;1;0.000;1;0.00
*N(*)C(=C)C=CC=C;1;0.000;1;0.00
CCC12CC(CCC2(C)C3CCC4(CCCC41)C3)C(C)C;2;0.000;2;0.00
CCCCC(C)(CC)C1CCCCC1;1;0.000;1;0.00
cc1c2ccccc2C(CC1)CCC;1;0.000;1;0.00
CCC(C)CC(C)C(C)CCC1CCCC(C1)C2CCCCC2;3;0.000;3;0.00
CCC1CCC2C3CCCC3(C)CCC2C1(C)CC;1;0.000;1;0.00
c1ccc(cc1)CCC(C)(C)C;15;0.000;15;0.00
CCCCC(C)C1CCC2(C)C(CCC2C1C)C(C)CCC;1;0.000;1;0.00
*OC(=O)C=NN(*)C(*)=O;1;0.000;1;0.00
*N(C=C)C=C;4;0.000;4;0.00
cc(cccC(C)Cc1ccccc1)C;1;0.000;1;0.00
CCC1C(C)CCCC1(C)C;43;0.000;43;0.00
cc-c1ccccc1;38;0.000;38;0.00
c1ccc(cc1)C(c2ccccc2)CCC;4;0.000;4;0.00
CC(C)CCCC(C)C(C)C;3;0.000;3;0.00
CC(C)CCCC(C)C1CCC(C)C1CCCC2(C)CCCC(C)(C)C2C;2;0.000;2;0.00
[H]OP1(=O)OP(=O)(OP(=O)(OP(=O)(OP(=O)(OP(=O)(O1)O[H])O[H])O[H])O[H])O[H];1;0.000;1;0.00
CC1(C)CC2C1CCC3CCCC2(C)C3;1;0.000;1;0.00
CCCC1CCCC(CC1)C2CCCCC(C2)C(C)C3CCCC3(CCCC4(CC)CCCCC4)C5CCCC5;2;0.000;2;0.00
CCCC1CCCC(CC1)C2CCCCC(C2)C(C)C3CCCC3(CCCC4(CC)CCCCC4)C5(C)CCCC5;1;0.000;1;0.00
cccc(-c)c;9;0.000;9;0.00
*N=C1OC(=O)C=C1;1;0.000;1;0.00
cc(cc1ccccc1C)-c2ccccc2;1;0.000;1;0.00
c1ccc(cc1)ccCCc2ccccc2;1;0.000;1;0.00
*SC(S*)=C[N](*)(O[H])O[H];1;0.000;1;0.00
*N=C1C=CC(C=C1)=CN(*)*;1;0.000;1;0.00
cc(cc(c)C(c1ccccc1)CC)CC2CCCC2;1;0.000;1;0.00
CCCCC(C)CC(C)CCC;1;0.000;1;0.00
BrC=1C=CC=CC(Br)=[cH][cH]1;1;0.000;1;0.00
c1ccc(cc1)C2(c3ccccc3)c4ccccc4-c5ccc(cc52)C;1;0.000;1;0.00
cccc1ccc(cc1)C;3;0.000;3;0.00
CCC(C)C1CC2C(C)C(CCC2(C)C1C(C)C)C(C)(C)CC;1;0.000;1;0.00
c1ccc(cc1)CCc2cc(cccC)cc(c2)CCC(C)C;3;0.000;3;0.00
*N=C(O[H])N(*)*;4;0.000;4;0.00
CCC(C)C1CC2C(C)C(CCC2(C)C1CC)C(C)(C)CC;1;0.000;1;0.00
c1ccc(cc1)-cccc-c2ccccc2;1;0.000;1;0.00
cc(ccC1(C)C2CCCC1CC2)-c3cccc(c3)CCc4cccc(ccc-c5ccccc5)c4;3;0.000;3;0.00
c1ccc(cc1)c2cC(C)(C(C)C2)C(C)CC;1;0.000;1;0.00
c1cc(ccc1CCC)CC(C)C;5;0.000;5;0.00
c1ccc(cc1)CC(c2ccc(cc2)C)CC;1;0.000;1;0.00
c1ccc(cc1)C(CCC)CC2CCC3(CCC4CCC56CCCC4(C3)C6CC7C(C)C(CCC75)C(C)CCCC(C)C)C2;1;0.000;1;0.00
c1ccc2c(c1)cccc2CC(CCC)CCCC;1;0.000;1;0.00
*[N](*)(O[H])C=C;2;0.000;2;0.00
c1ccc(cc1)CCC(C)CCCCCCCCCc2cccc(c2)C;1;0.000;1;0.00
cc(c(c)CC(CC)CCCC)CC;9;0.000;9;0.00
cc(-c1ccccc1)c(c2ccccc2)C;4;0.000;4;0.00
CCCC1CCCC(CC1)C(C)CCC(C)C2CC(CC)CC2(C)CCCC3(CCCCC3)CCC(C)CC;2;0.000;2;0.00
C1CCCCCCCCCCCCCCCCCCC1;1;0.000;1;0.00
c1ccc(cc1)cccC(CC)CCC2C(C)CCC3C(C)(C)CCCC23C;1;0.000;1;0.00
cc(c(c1cccc(c1)CCC(C)C2CCCCC2CCc3cc(ccc3CC)CC(C)CCc4cccc(c4)C5(c6ccccc6)CCCCC5)C)C(C)CC;1;0.000;1;0.00
c1ccc(cc1)CC2CCC3(CCC4CCC56CCCC4(C3)C6CC7C(C)C(CCC75)C(C)CCCC(C)C)C2;1;0.000;1;0.00
*C(=O)N(*)C(=O)N(*)C=S;1;0.000;1;0.00
*SC(S*)=C(C(=O)O[H])C(=O)C=C;3;0.000;3;0.00
CC(C)CCCC(C)C(C)C1CCCC(C)C1;1;0.000;1;0.00
*N=NC(=S)N(*)N(*)*;1;0.000;1;0.00
*SC1SC(N=C(O[H])N(*)*)N(*)[N]1(*)*;3;0.000;3;0.00
*C(=O)OCN(C(*)=O)C(=O)N(*)*;1;0.000;1;0.00
c1cc(cc(c1)C2CCCC2)CC;3;0.000;3;0.00
CCC(C)CC(CC)C(C)(C)C;1;0.000;1;0.00
C1CCC(CC1)C2CCCCC2;5;0.000;5;0.00
c1ccc2c(c1)ccc3c2cccc3C;1;0.000;1;0.00
*N(*)C(=CC=C)[N](*)(*)*;1;0.000;1;0.00
c1ccc(cc1)CC2CC3c4ccccc4C2C5CCCC(C)C5C3;1;0.000;1;0.00
c1ccc(cc1)C(CC)CC(C)C;1;0.000;1;0.00
*N=C(O[H])C=NO[H];4;0.000;2;0.00
CCCCCC1CCC(C)C2(C)C(CCC)CCC12;1;0.000;1;0.00
*ON=CC(*)=O;3;0.000;3;0.00
*N=[N](*)*;17;0.000;15;0.00
CC1C(C)(C)CCCC1(C)C;1;0.000;1;0.00
CCCCCCCCCCC1CCCC(CC(C)CC)C1;3;0.000;3;0.00
CCC(CC)CCC(C)C1(C)CCC2C(C)(C)CCCC2(C)C1C;3;0.000;3;0.00
CCC(C)C(C)(CC)C1(C)CCC(C)C1;1;0.000;1;0.00
CCC1CCCCC1CC;4;0.000;4;0.00
c1ccc(cc1)CC2CCC3(CCCC(C3)C(CCCC(C)CC)C4CCC5C6CCC7CCCCC7(C)C6C(C)C5C4C)C2;1;0.000;1;0.00
c1ccc(cc1)-cccc2cccc(c2)C(c3ccccc3)C;1;0.000;1;0.00
c1ccc2c(c1)-c3ccc(cc3C4(C2)CCC(CC5(c6cccc(c6)C7(CCCC7)CC(C)C(C)C)CCCCC5)C4)C(C)Cc8cccc(c8C)C;7;0.000;7;0.00
c1cc(ccc-c2cc(cc(c2C)Cc3cccc(c3)CCCC(C)Cc4cccc(c4)C)CC(C)C)cc(c1)-c5cc6c7c(ccc8c7c5C(CCCCCC)CC8Cc9ccc(cc9)C)CC(CCC%10CCCCC%10)C6CC;1;0.000;1;0.00
c1ccc2cc(ccc2c1)CCC(C)C;1;0.000;1;0.00
*N(*)C(O[H])=CN(*)N(*)*;1;0.000;1;0.00
ccCC(c)CCCc;1;0.000;1;0.00
*OC(=O)C=CN(*)CO*;1;0.000;1;0.00
c1ccc(cc1)C23c4cccc(c4CCC3CCCC2)CCC(C)Cc5ccc(cc5C)CC;1;0.000;1;0.00
CCCC1CCC(C)C1(C)C;5;0.000;5;0.00
*N=C(N(*)*)N(*)O[H];3;0.000;3;0.00
CCC(C)C1(CCCC1)CC2CCCCC2;1;0.000;1;0.00
c-ccccc;4;0.000;4;0.00
CCC1CCC2(C)C(C)CCC2C1CC;3;0.000;3;0.00
c1cc(ccc1C)C2CC(C)CCC2C(C)C;3;0.000;3;0.00
c1ccc(cc1)CCC(c2ccccc2)CCCC;1;0.000;1;0.00
c1ccc2ccc2c1;1;0.000;1;0.00
c1cc(cc(c1)Cc2cccc(c2)C)C;2;0.000;2;0.00
cc(cc1cccc(c1)CC(C)C(C)C)C2(CCCC2)C(C)CC;1;0.000;1;0.00
*N(*)N=CC(=O)N(*)*;1;0.000;1;0.00
*N(*)C(=C)C=CC=C[N](*)(*)*;1;0.000;1;0.00
c1c(cc(cc1C(C)(C)C)C(C)(C)C)CC(C)C;1;0.000;1;0.00
CCC1C(C)CCCC1CC23CCC4(CCC(CC5CCCC5)C4)C3CCC(C)C2;1;0.000;1;0.00
ccc1ccccc1cCc2ccccc2;1;0.000;1;0.00
c1ccc(cc1)c-2cccc2;4;0.000;4;0.00
c1ccc(cc1)C2CC(C)C(CCCCCC)C2(C)C;1;0.000;1;0.00
CCC(C)CC1CC(CC2(CCCC2)C1)C3CCC(C(CC)C3)C(C)C4CCCC4;1;0.000;1;0.00
c1ccC(C)C(cccc(ccc(cC(CC)C(cccc(c1)C)C)C)C)CC;1;0.000;1;0.00
N=1C=2C=CC1C=C3N=C(C=C4N=C(C=C5N=C(C=C5)C2)C(C=C)=C4)C=C3C=C;2;0.000;2;0.00
*[N]1(O[H])C=C(O[H])[N](*)(O[H])C=C1O[H];1;0.000;1;0.00
CC(C)C1CCC2(C)CCC3(C)CCC4(C)CC4C3C12;1;0.000;1;0.00
CCC1(C)C(C)CCC2C3CCCC3(C)CCC21;2;0.000;2;0.00
*N=C1C(=O)N=C(N=C1N(*)*)N(*)*;1;0.000;1;0.00
c1ccc(cc1)C(ccccCC)ccccCC;2;0.000;2;0.00
*N=[N](*)N(*)*;10;0.000;10;0.00
cc(cc1cccc(c1)CC(C)C(C)CC)CC(C)CCCCc2ccccc2;1;0.000;1;0.00
*N=N*;138;0.001;112;0.01
ccc(c)CC(C)C(C)CCCC(C)C;1;0.000;1;0.00
*C(=O)C=C(C=C)C(*)=O;4;0.000;4;0.00
CC(C)C1CCC(C)C23CCC(C)C3C12;1;0.000;1;0.00
c1ccc2c(c1)CCCC2CC;1;0.000;1;0.00
c1ccc(cc1)-c2ccc(cc2)CC;2;0.000;2;0.00
c1ccc(c(c1)-cc(ccC2CCC(CCCCCCCCCCCCC)CCC3CCC4C(C)CC2C4C3)CC)Cc5ccc(cc5)C(C)C;1;0.000;1;0.00
CCC(C)C(C)C(C)CCC1CCCC(C(C)C)C(CC)C1;1;0.000;1;0.00
c1ccc(cc1)CCC(C)CCCC;3;0.000;3;0.00
*N=C(N(*)*)[N](*)(*)*;54;0.000;54;0.00
c1cc(ccc1C)C(C)CCCC(C)C;2;0.000;2;0.00
CCCC(C)(CC)C(C)CC;1;0.000;1;0.00
c1ccc2c(c1)C3c4ccc(cc4C2CC3)C;7;0.000;7;0.00
*OCOCN(*)N(*)O[H];3;0.000;3;0.00
c1ccc(c(c1)CC)CCC(C)C;4;0.000;4;0.00
CC(C)CCCC(C)CC1(C)CCC(CC1C)C2(C)CCCCC2C;1;0.000;1;0.00
CCC(C)CCC1CCCC(C)C1(C)C;1;0.000;1;0.00
*N(*)C=CC(=O)N(*)*;6;0.000;6;0.00
c1ccc(cc1)C(CC)CC(CC)C(C)CCC;1;0.000;1;0.00
*N(C=C)C(=O)C(O[H])=C;1;0.000;1;0.00
cccC(C)(C)C;4;0.000;4;0.00
CCCC(CC1CCCCC1)C(C)CC(CC)CC;2;0.000;2;0.00
CCCCC1CCCC1(C)CCCC2(CCCCC2)C3CCCC3;2;0.000;2;0.00
CCC;2913;0.020;2188;0.17
CC12CCCC2C3CCC4CCCCC4(C)C3CC1;4;0.000;4;0.00
N1=CC=CC1=C;4;0.000;2;0.00
CCCCCC1CC(CCC1(C)C(C)CC)C(C)C;1;0.000;1;0.00
C1CCCC(CC1)CC2CCCCC2;1;0.000;1;0.00
*On(*)*;36;0.000;36;0.00
*OC(=O)C(=C)N(*)C(*)=O;1;0.000;1;0.00
CC(C)C(C)(C)C(C)(C)C(C)C;1;0.000;1;0.00
*N1OCN(*)C1;36;0.000;36;0.00
*OC1OC(O*)(C=C)C=C1;1;0.000;1;0.00
cc-ccc1ccccc1;1;0.000;1;0.00
*N(*)N(*)C=S;1;0.000;1;0.00
CCC1CCCC1CC;16;0.000;16;0.00
CCC(C)C1CCC(CC(C)C2(C)CCCCC2C)C1C;1;0.000;1;0.00
CCC(CC)CC1CCCCC1;13;0.000;13;0.00
c1ccc2c(c1)CC3CC(C)CCC3C2(C)C;1;0.000;1;0.00
*N(*)C1SN(*)N(*)[N]1(*)*;3;0.000;3;0.00
CCCCC1CCCC(CC)C1;3;0.000;3;0.00
c1ccc(cc1)-c(ccC2CCC(CCCCCCCCCCCCC)CCC3CCC4C(C)CC2C4C3C)c-c5ccccc5Cc6ccc(cc6)C(C)C;1;0.000;1;0.00
c1ccc(cc1)C2(c3cccc(c3)C4CCC(c5ccc(cc5)CC)C(C)C4)CCCC2;1;0.000;1;0.00
*N(*)CN(*)CN(*)*;2;0.000;2;0.00
c1ccc(cc1)CC2c3ccccc3C(c4ccccc4)C(c5ccccc52)C6c7ccccc7C(c8ccccc8C6c9ccccc9)Cc%10ccccc%10;1;0.000;1;0.00
*C(=O)OCN(*)C[N](*)(*)*;1;0.000;1;0.00
c1c(cc(c(c1C)C)C)C(C)(C)C;3;0.000;1;0.00
CC(C)C1CCC2CCCC(C)(C)C2C1;1;0.000;1;0.00
cccccCc;1;0.000;1;0.00
*C(=O)N(*)C(=O)N=CN(*)*;2;0.000;2;0.00
C=C;4113;0.029;2609;0.20
ccc(ccC)c(c)c;1;0.000;1;0.00
c1cc(ccc1C)C(C)C;5;0.000;5;0.00
cccccCC;9;0.000;9;0.00
CC1CC(C)C2C(CCCC3CC4(CCC5(CCC6(CCCC6)C5)C4)CC32)C1;1;0.000;1;0.00
*N=CC(=O)C(*)=O;2;0.000;2;0.00
CCC1C2C(CCC1(C)CC3CCC(C)C3)C2(C)C;1;0.000;1;0.00
*N=NC(=C)C(=CO[H])C(*)=O;4;0.000;4;0.00
ccc(ccCC)CC;1;0.000;1;0.00
c1cc(cccC)cc(c1)C(CC(C)C)CC(C)CC;3;0.000;3;0.00
c1ccc2c(c1)ccc3ccc4ccc5ccccc5c4c32;3;0.000;2;0.00
CCC1(C)CC1CC(C)(C)C;1;0.000;1;0.00
c(c-c1cccc(c1)CC)cc2cccc(c2)CCC;6;0.000;6;0.00
c1ccc(c(c1)C)CCC(CC2(C)CCCC2CCC(C)CC)CC3(C)CCCCC43CCC5(CCC6(CCCC6)C5)C4;7;0.000;7;0.00
CCCC(C)(CC)CCC(C)C(C)C;1;0.000;1;0.00
C1=CC2=CC=C3C=CC=4C=CC(=C1)N2C34;1;0.000;1;0.00
cc1ccccc1c-c2ccccc2;1;0.000;1;0.00
*N=CC=NN(*)*;1;0.000;1;0.00
CC(C)CCCC(C)C1CCC(CCCC2CCCCC2C)C1(C)C;6;0.000;6;0.00
CCC(C)CCC(CC)CC1CCCCC1;1;0.000;1;0.00
*OC(=NS(*)(=O)=O)O[H];2;0.000;2;0.00
cc(-c)cc1cc(cc(c1)CC)C;11;0.000;11;0.00
*C(=O)C=CC(*)=O;28;0.000;25;0.00
CCCCCC1CCCC(C1)CC2C(C)CC3CCCCC3C2C(C)CC;1;0.000;1;0.00
*N1C(=O)C=CC1=O;73;0.001;72;0.01
C1CC1;57;0.000;57;0.00
c1cc2c(cc1CC)C3CCCC3CCC2;2;0.000;2;0.00
c1cc(c(c(c1C)C)C)C;5;0.000;5;0.00
cc1c(c2cccc(c2)CCC(C)C)CCCC1;1;0.000;1;0.00
